"CNPJ","DSC_PRODUTO","DIA","MES","ANO","VAL_MEDIO_VENDIDO"
5931854000105,"GASOLINA COMUM",16,7,2019,"4.105703305"
5931854000105,"GASOLINA COMUM",17,7,2019,"4.103827204"
5931854000105,"GASOLINA COMUM",18,7,2019,"4.105213956"
5931854000105,"GASOLINA COMUM",19,7,2019,"4.104822694"
5931854000105,"GASOLINA COMUM",20,7,2019,"4.103823729"
5931854000105,"GASOLINA COMUM",21,7,2019,"4.088620547"
5931854000105,"GASOLINA COMUM",22,7,2019,"4.098542214"
5931854000105,"GASOLINA COMUM",23,7,2019,"4.106633835"
5931854000105,"GASOLINA COMUM",24,7,2019,"4.104026176"
5931854000105,"GASOLINA COMUM",25,7,2019,"4.109863964"
5931854000105,"GASOLINA COMUM",26,7,2019,"4.106029439"
5931854000105,"GASOLINA COMUM",27,7,2019,"4.114189015"
5931854000105,"GASOLINA COMUM",28,7,2019,"4.113607131"
5984809000119,"GASOLINA COMUM",10,7,2019,"4.162472226"
5984809000119,"GASOLINA COMUM",11,7,2019,"4.051653897"
5984809000119,"GASOLINA COMUM",12,7,2019,"4.127650674"
5984809000119,"GASOLINA COMUM",13,7,2019,"4.12881806"
5984809000119,"GASOLINA COMUM",14,7,2019,"3.984875871"
5984809000119,"GASOLINA COMUM",15,7,2019,"4.139107206"
5984809000119,"GASOLINA COMUM",16,7,2019,"4.175223103"
5984809000119,"GASOLINA COMUM",17,7,2019,"4.122610746"
5984809000119,"GASOLINA COMUM",18,7,2019,"4.107987558"
5984809000119,"GASOLINA COMUM",19,7,2019,"3.92503003"
5984809000119,"GASOLINA COMUM",20,7,2019,"4.03382297"
5984809000119,"GASOLINA COMUM",21,7,2019,"3.847656147"
5984809000119,"GASOLINA COMUM",22,7,2019,"4.097134534"
5984809000119,"GASOLINA COMUM",23,7,2019,"4.058091842"
5984809000119,"GASOLINA COMUM",24,7,2019,"4.044157954"
5984809000119,"GASOLINA COMUM",25,7,2019,"4.04524229"
5984809000119,"GASOLINA COMUM",26,7,2019,"4.092632965"
5984809000119,"GASOLINA COMUM",27,7,2019,"4.252986388"
5984809000119,"GASOLINA COMUM",28,7,2019,"4.266656479"
5984809000119,"GASOLINA COMUM",29,7,2019,"4.125457253"
5988846000103,"GASOLINA COMUM",10,7,2019,"4.358823864"
5988846000103,"GASOLINA COMUM",11,7,2019,"4.336184244"
5988846000103,"GASOLINA COMUM",12,7,2019,"4.335546649"
5988846000103,"GASOLINA COMUM",13,7,2019,"4.347288362"
5988846000103,"GASOLINA COMUM",14,7,2019,"4.325844175"
5988846000103,"GASOLINA COMUM",15,7,2019,"4.335389249"
5988846000103,"GASOLINA COMUM",16,7,2019,"4.343710187"
5988846000103,"GASOLINA COMUM",17,7,2019,"4.351855781"
5988846000103,"GASOLINA COMUM",18,7,2019,"4.328796441"
5988846000103,"GASOLINA COMUM",19,7,2019,"4.339260171"
5988846000103,"GASOLINA COMUM",20,7,2019,"4.34785793"
5988846000103,"GASOLINA COMUM",21,7,2019,"4.321619177"
5988846000103,"GASOLINA COMUM",22,7,2019,"4.334718431"
5988846000103,"GASOLINA COMUM",23,7,2019,"4.346950741"
5988846000103,"GASOLINA COMUM",24,7,2019,"4.35564172"
5988846000103,"GASOLINA COMUM",25,7,2019,"4.342813142"
5988846000103,"GASOLINA COMUM",26,7,2019,"4.348528815"
5988846000103,"GASOLINA COMUM",27,7,2019,"4.337955063"
5988846000103,"GASOLINA COMUM",28,7,2019,"4.329160809"
5988846000103,"GASOLINA COMUM",29,7,2019,"4.345704136"
6053479000100,"GASOLINA COMUM",10,7,2019,"4.558901156"
6053479000100,"GASOLINA COMUM",11,7,2019,"4.563958796"
6053479000100,"GASOLINA COMUM",12,7,2019,"4.560568648"
6053479000100,"GASOLINA COMUM",13,7,2019,"4.559474183"
6053479000100,"GASOLINA COMUM",14,7,2019,"4.563658131"
6053479000100,"GASOLINA COMUM",15,7,2019,"4.562409473"
6053479000100,"GASOLINA COMUM",16,7,2019,"4.564368972"
6053479000100,"GASOLINA COMUM",17,7,2019,"4.563339962"
6053479000100,"GASOLINA COMUM",18,7,2019,"4.535747076"
6053479000100,"GASOLINA COMUM",19,7,2019,"4.469152595"
6053479000100,"GASOLINA COMUM",20,7,2019,"4.460060302"
6053479000100,"GASOLINA COMUM",21,7,2019,"4.462063697"
6053479000100,"GASOLINA COMUM",22,7,2019,"4.45897938"
6053479000100,"GASOLINA COMUM",23,7,2019,"4.461619183"
6053479000100,"GASOLINA COMUM",24,7,2019,"4.424797449"
6053479000100,"GASOLINA COMUM",25,7,2019,"4.418740873"
6053479000100,"GASOLINA COMUM",26,7,2019,"4.413778197"
6053479000100,"GASOLINA COMUM",27,7,2019,"4.413846648"
6053479000100,"GASOLINA COMUM",28,7,2019,"4.415053964"
6053479000100,"GASOLINA COMUM",29,7,2019,"4.408011239"
6081417000102,"GASOLINA COMUM",10,7,2019,"4.803152872"
6081417000102,"GASOLINA COMUM",11,7,2019,"4.809006369"
6081417000102,"GASOLINA COMUM",12,7,2019,"4.803990028"
6081417000102,"GASOLINA COMUM",13,7,2019,"4.803140484"
6081417000102,"GASOLINA COMUM",14,7,2019,"4.804551194"
6081417000102,"GASOLINA COMUM",15,7,2019,"4.809257762"
6081417000102,"GASOLINA COMUM",16,7,2019,"4.804231705"
6081417000102,"GASOLINA COMUM",17,7,2019,"4.71195565"
6081417000102,"GASOLINA COMUM",18,7,2019,"4.706356374"
6081417000102,"GASOLINA COMUM",19,7,2019,"4.709499241"
6081417000102,"GASOLINA COMUM",20,7,2019,"4.707958421"
6081417000102,"GASOLINA COMUM",21,7,2019,"4.704812086"
6081417000102,"GASOLINA COMUM",22,7,2019,"4.708824736"
6081417000102,"GASOLINA COMUM",23,7,2019,"4.709936887"
6081417000102,"GASOLINA COMUM",24,7,2019,"4.714984565"
6081417000102,"GASOLINA COMUM",25,7,2019,"4.698710302"
6081417000102,"GASOLINA COMUM",26,7,2019,"4.709152804"
6081417000102,"GASOLINA COMUM",27,7,2019,"4.709989932"
6081417000102,"GASOLINA COMUM",28,7,2019,"4.707571339"
6081417000102,"GASOLINA COMUM",29,7,2019,"4.72471265"
6346976000288,"GASOLINA COMUM",10,7,2019,"4.737359877"
6346976000288,"GASOLINA COMUM",11,7,2019,"4.638194456"
6346976000288,"GASOLINA COMUM",12,7,2019,"4.633696971"
6346976000288,"GASOLINA COMUM",13,7,2019,"4.636591537"
6346976000288,"GASOLINA COMUM",14,7,2019,"4.637260817"
6346976000288,"GASOLINA COMUM",15,7,2019,"4.637287364"
6346976000288,"GASOLINA COMUM",16,7,2019,"4.637745297"
6346976000288,"GASOLINA COMUM",17,7,2019,"4.637814679"
6346976000288,"GASOLINA COMUM",18,7,2019,"4.637896593"
6346976000288,"GASOLINA COMUM",19,7,2019,"4.637957303"
6346976000288,"GASOLINA COMUM",20,7,2019,"4.637047482"
6346976000288,"GASOLINA COMUM",21,7,2019,"4.637514029"
6346976000288,"GASOLINA COMUM",22,7,2019,"4.638217265"
6346976000288,"GASOLINA COMUM",23,7,2019,"4.59870098"
6346976000288,"GASOLINA COMUM",24,7,2019,"4.587833942"
6346976000288,"GASOLINA COMUM",25,7,2019,"4.587422083"
6346976000288,"GASOLINA COMUM",26,7,2019,"4.586422369"
6346976000288,"GASOLINA COMUM",27,7,2019,"4.5870349"
6346976000288,"GASOLINA COMUM",28,7,2019,"4.587810589"
6346976000288,"GASOLINA COMUM",29,7,2019,"4.587292271"
6964197000165,"GASOLINA COMUM",10,7,2019,"4.439750308"
6964197000165,"GASOLINA COMUM",11,7,2019,"4.439901498"
6964197000165,"GASOLINA COMUM",12,7,2019,"4.441297419"
6964197000165,"GASOLINA COMUM",13,7,2019,"4.440798443"
6964197000165,"GASOLINA COMUM",14,7,2019,"4.440395515"
6964197000165,"GASOLINA COMUM",15,7,2019,"4.439887684"
6964197000165,"GASOLINA COMUM",16,7,2019,"4.439796088"
6964197000165,"GASOLINA COMUM",17,7,2019,"4.439924527"
6964197000165,"GASOLINA COMUM",18,7,2019,"4.441411657"
6964197000165,"GASOLINA COMUM",19,7,2019,"4.435582265"
6964197000165,"GASOLINA COMUM",20,7,2019,"4.398917461"
6964197000165,"GASOLINA COMUM",21,7,2019,"4.39901509"
6964197000165,"GASOLINA COMUM",22,7,2019,"4.399034974"
6964197000165,"GASOLINA COMUM",23,7,2019,"4.398983397"
6964197000165,"GASOLINA COMUM",24,7,2019,"4.398962398"
6964197000165,"GASOLINA COMUM",25,7,2019,"4.399878763"
6964197000165,"GASOLINA COMUM",26,7,2019,"4.398913864"
6964197000165,"GASOLINA COMUM",27,7,2019,"4.399009066"
6964197000165,"GASOLINA COMUM",28,7,2019,"4.398923737"
6964197000165,"GASOLINA COMUM",29,7,2019,"4.399880038"
7011584000140,"GASOLINA COMUM",10,7,2019,"4.304256077"
7011584000140,"GASOLINA COMUM",11,7,2019,"4.467800271"
7011584000140,"GASOLINA COMUM",12,7,2019,"4.568197731"
7011584000140,"GASOLINA COMUM",13,7,2019,"4.544340715"
7011584000140,"GASOLINA COMUM",14,7,2019,"4.542727388"
7011584000140,"GASOLINA COMUM",15,7,2019,"4.614019556"
7011584000140,"GASOLINA COMUM",16,7,2019,"4.581263206"
7011584000140,"GASOLINA COMUM",17,7,2019,"4.573810222"
7011584000140,"GASOLINA COMUM",18,7,2019,"4.578073894"
7011584000140,"GASOLINA COMUM",19,7,2019,"4.577368904"
7011584000140,"GASOLINA COMUM",20,7,2019,"4.550060954"
7011584000140,"GASOLINA COMUM",21,7,2019,"4.55367593"
7011584000140,"GASOLINA COMUM",22,7,2019,"4.610910806"
7011584000140,"GASOLINA COMUM",23,7,2019,"4.561883875"
7011584000140,"GASOLINA COMUM",24,7,2019,"4.568235573"
7011584000140,"GASOLINA COMUM",25,7,2019,"4.551073844"
7011584000140,"GASOLINA COMUM",26,7,2019,"4.565975058"
7011584000140,"GASOLINA COMUM",27,7,2019,"4.5308803"
7011584000140,"GASOLINA COMUM",28,7,2019,"4.528761106"
7011584000140,"GASOLINA COMUM",29,7,2019,"4.619990534"
7042809000125,"GASOLINA COMUM",10,7,2019,"4.304052693"
7042809000125,"GASOLINA COMUM",11,7,2019,"4.30118435"
7042809000125,"GASOLINA COMUM",12,7,2019,"4.306020382"
7042809000125,"GASOLINA COMUM",13,7,2019,"4.307033637"
7042809000125,"GASOLINA COMUM",14,7,2019,"4.302093307"
7042809000125,"GASOLINA COMUM",15,7,2019,"4.303915491"
7042809000125,"GASOLINA COMUM",16,7,2019,"4.30079458"
7042809000125,"GASOLINA COMUM",17,7,2019,"4.309037327"
7042809000125,"GASOLINA COMUM",18,7,2019,"4.30235677"
7042809000125,"GASOLINA COMUM",19,7,2019,"4.302635444"
7042809000125,"GASOLINA COMUM",20,7,2019,"4.301499814"
7042809000125,"GASOLINA COMUM",21,7,2019,"4.306106869"
7042809000125,"GASOLINA COMUM",22,7,2019,"4.302853011"
7042809000125,"GASOLINA COMUM",23,7,2019,"4.303195949"
7042809000125,"GASOLINA COMUM",24,7,2019,"4.303576874"
7042809000125,"GASOLINA COMUM",25,7,2019,"4.300639471"
7042809000125,"GASOLINA COMUM",26,7,2019,"4.248076931"
7042809000125,"GASOLINA COMUM",27,7,2019,"4.153961294"
7042809000125,"GASOLINA COMUM",28,7,2019,"4.155658686"
7042809000125,"GASOLINA COMUM",29,7,2019,"4.156998122"
7178086000196,"GASOLINA COMUM",10,7,2019,"4.389872188"
7178086000196,"GASOLINA COMUM",11,7,2019,"4.389840557"
7178086000196,"GASOLINA COMUM",12,7,2019,"4.389726513"
7178086000196,"GASOLINA COMUM",14,7,2019,"4.389819522"
7178086000196,"GASOLINA COMUM",15,7,2019,"4.38974615"
7178086000196,"GASOLINA COMUM",16,7,2019,"4.38986542"
7178086000196,"GASOLINA COMUM",17,7,2019,"4.389744573"
7178086000196,"GASOLINA COMUM",18,7,2019,"4.389832891"
7178086000196,"GASOLINA COMUM",19,7,2019,"4.389619543"
7178086000196,"GASOLINA COMUM",20,7,2019,"4.389802221"
7178086000196,"GASOLINA COMUM",21,7,2019,"4.389676447"
7178086000196,"GASOLINA COMUM",22,7,2019,"4.389773182"
7178086000196,"GASOLINA COMUM",23,7,2019,"4.389721279"
7178086000196,"GASOLINA COMUM",24,7,2019,"4.389808797"
7178086000196,"GASOLINA COMUM",25,7,2019,"4.389596738"
7178086000196,"GASOLINA COMUM",26,7,2019,"4.389826915"
7178086000196,"GASOLINA COMUM",27,7,2019,"4.38982343"
7178086000196,"GASOLINA COMUM",28,7,2019,"4.389815628"
7178086000196,"GASOLINA COMUM",29,7,2019,"4.389749012"
7247381000157,"GASOLINA COMUM",10,7,2019,"4.254522428"
7247381000157,"GASOLINA COMUM",11,7,2019,"4.257145614"
7247381000157,"GASOLINA COMUM",12,7,2019,"4.252486681"
7247381000157,"GASOLINA COMUM",13,7,2019,"4.25129828"
7247381000157,"GASOLINA COMUM",14,7,2019,"4.243962367"
7247381000157,"GASOLINA COMUM",15,7,2019,"4.260505089"
7247381000157,"GASOLINA COMUM",16,7,2019,"4.251137381"
7247381000157,"GASOLINA COMUM",17,7,2019,"4.253617483"
7247381000157,"GASOLINA COMUM",18,7,2019,"4.261924617"
7247381000157,"GASOLINA COMUM",19,7,2019,"4.266812836"
7247381000157,"GASOLINA COMUM",20,7,2019,"4.26400276"
7247381000157,"GASOLINA COMUM",21,7,2019,"4.262532374"
7247381000157,"GASOLINA COMUM",22,7,2019,"4.265324228"
7247381000157,"GASOLINA COMUM",23,7,2019,"4.266821659"
7247381000157,"GASOLINA COMUM",24,7,2019,"4.26367701"
7247381000157,"GASOLINA COMUM",25,7,2019,"4.268932427"
7247381000157,"GASOLINA COMUM",26,7,2019,"4.266420596"
7247381000157,"GASOLINA COMUM",27,7,2019,"4.272600703"
7247381000157,"GASOLINA COMUM",28,7,2019,"4.270745985"
7247381000157,"GASOLINA COMUM",29,7,2019,"4.273536019"
7248398000129,"GASOLINA COMUM",10,7,2019,"4.718979578"
7248398000129,"GASOLINA COMUM",11,7,2019,"4.719088562"
7248398000129,"GASOLINA COMUM",12,7,2019,"4.719052081"
7248398000129,"GASOLINA COMUM",13,7,2019,"4.719147157"
7248398000129,"GASOLINA COMUM",14,7,2019,"4.719029724"
7248398000129,"GASOLINA COMUM",15,7,2019,"4.718985341"
7248398000129,"GASOLINA COMUM",16,7,2019,"4.719059313"
7248398000129,"GASOLINA COMUM",17,7,2019,"4.719041149"
7248398000129,"GASOLINA COMUM",18,7,2019,"4.719079597"
7248398000129,"GASOLINA COMUM",19,7,2019,"4.696913163"
7248398000129,"GASOLINA COMUM",20,7,2019,"4.679074948"
7248398000129,"GASOLINA COMUM",21,7,2019,"4.678867885"
7248398000129,"GASOLINA COMUM",22,7,2019,"4.652600196"
7248398000129,"GASOLINA COMUM",23,7,2019,"4.619048907"
7248398000129,"GASOLINA COMUM",24,7,2019,"4.619031711"
7248398000129,"GASOLINA COMUM",25,7,2019,"4.618992989"
7248398000129,"GASOLINA COMUM",26,7,2019,"4.618775594"
7248398000129,"GASOLINA COMUM",27,7,2019,"4.619096648"
7248398000129,"GASOLINA COMUM",28,7,2019,"4.61911509"
7248398000129,"GASOLINA COMUM",29,7,2019,"4.618836842"
7531582000181,"GASOLINA COMUM",10,7,2019,"4.566758402"
7531582000181,"GASOLINA COMUM",11,7,2019,"4.56661641"
7531582000181,"GASOLINA COMUM",12,7,2019,"4.566233206"
7531582000181,"GASOLINA COMUM",13,7,2019,"4.56652131"
7531582000181,"GASOLINA COMUM",14,7,2019,"4.565892558"
7531582000181,"GASOLINA COMUM",15,7,2019,"4.566618141"
7531582000181,"GASOLINA COMUM",16,7,2019,"4.566100869"
7531582000181,"GASOLINA COMUM",17,7,2019,"4.566615429"
7531582000181,"GASOLINA COMUM",18,7,2019,"4.565745749"
7531582000181,"GASOLINA COMUM",19,7,2019,"4.566436714"
7531582000181,"GASOLINA COMUM",20,7,2019,"4.565730693"
7531582000181,"GASOLINA COMUM",21,7,2019,"4.56526966"
7531582000181,"GASOLINA COMUM",22,7,2019,"4.566312929"
7531582000181,"GASOLINA COMUM",23,7,2019,"4.566306666"
7531582000181,"GASOLINA COMUM",24,7,2019,"4.545333562"
7531582000181,"GASOLINA COMUM",25,7,2019,"4.535175633"
7531582000181,"GASOLINA COMUM",26,7,2019,"4.535072852"
7531582000181,"GASOLINA COMUM",27,7,2019,"4.535655547"
7531582000181,"GASOLINA COMUM",28,7,2019,"4.534927075"
7531582000181,"GASOLINA COMUM",29,7,2019,"4.53547615"
7603051000157,"GASOLINA COMUM",10,7,2019,"4.177653665"
7603051000157,"GASOLINA COMUM",11,7,2019,"4.177185133"
7603051000157,"GASOLINA COMUM",12,7,2019,"4.160775379"
7603051000157,"GASOLINA COMUM",13,7,2019,"4.138062661"
7603051000157,"GASOLINA COMUM",14,7,2019,"4.136923596"
7603051000157,"GASOLINA COMUM",15,7,2019,"4.143469816"
7603051000157,"GASOLINA COMUM",16,7,2019,"4.15067354"
7603051000157,"GASOLINA COMUM",17,7,2019,"4.14952414"
7603051000157,"GASOLINA COMUM",18,7,2019,"4.145596557"
7603051000157,"GASOLINA COMUM",19,7,2019,"4.141310249"
7603051000157,"GASOLINA COMUM",20,7,2019,"4.140089698"
7603051000157,"GASOLINA COMUM",21,7,2019,"4.138143194"
7603051000157,"GASOLINA COMUM",22,7,2019,"4.143074563"
7603051000157,"GASOLINA COMUM",23,7,2019,"4.128859515"
7603051000157,"GASOLINA COMUM",24,7,2019,"4.114348445"
7603051000157,"GASOLINA COMUM",25,7,2019,"4.110410567"
7603051000157,"GASOLINA COMUM",26,7,2019,"4.109410328"
7603051000157,"GASOLINA COMUM",27,7,2019,"4.086649397"
7603051000157,"GASOLINA COMUM",28,7,2019,"4.071961676"
7603051000157,"GASOLINA COMUM",29,7,2019,"4.069996291"
7603051000238,"GASOLINA COMUM",10,7,2019,"4.216017072"
7603051000238,"GASOLINA COMUM",11,7,2019,"4.206657524"
7603051000238,"GASOLINA COMUM",12,7,2019,"4.182563852"
7603051000238,"GASOLINA COMUM",13,7,2019,"4.177346778"
7603051000238,"GASOLINA COMUM",14,7,2019,"4.17691207"
7603051000238,"GASOLINA COMUM",15,7,2019,"4.174246886"
7603051000238,"GASOLINA COMUM",16,7,2019,"4.17621177"
7603051000238,"GASOLINA COMUM",17,7,2019,"4.18223503"
7603051000238,"GASOLINA COMUM",18,7,2019,"4.186893538"
7603051000238,"GASOLINA COMUM",19,7,2019,"4.18074578"
7603051000238,"GASOLINA COMUM",20,7,2019,"4.167893534"
7603051000238,"GASOLINA COMUM",21,7,2019,"4.161731558"
7603051000238,"GASOLINA COMUM",22,7,2019,"4.162378533"
7603051000238,"GASOLINA COMUM",23,7,2019,"4.15983124"
7603051000238,"GASOLINA COMUM",24,7,2019,"4.154361346"
7603051000238,"GASOLINA COMUM",25,7,2019,"4.156534121"
7603051000238,"GASOLINA COMUM",26,7,2019,"4.132453276"
7603051000238,"GASOLINA COMUM",27,7,2019,"4.104113522"
7603051000238,"GASOLINA COMUM",28,7,2019,"4.105845956"
7603051000238,"GASOLINA COMUM",29,7,2019,"4.101563849"
7636452000103,"GASOLINA COMUM",12,7,2019,"4.338187982"
7694838000171,"GASOLINA COMUM",10,7,2019,"4.185818858"
7694838000171,"GASOLINA COMUM",11,7,2019,"4.194258824"
7694838000171,"GASOLINA COMUM",12,7,2019,"4.287161371"
7694838000171,"GASOLINA COMUM",13,7,2019,"4.181042531"
7694838000171,"GASOLINA COMUM",14,7,2019,"4.179729273"
7694838000171,"GASOLINA COMUM",15,7,2019,"4.181912178"
7694838000171,"GASOLINA COMUM",16,7,2019,"4.188540158"
7694838000171,"GASOLINA COMUM",17,7,2019,"4.182332107"
7694838000171,"GASOLINA COMUM",18,7,2019,"4.195274996"
7694838000171,"GASOLINA COMUM",19,7,2019,"4.191469687"
7694838000171,"GASOLINA COMUM",20,7,2019,"4.181092224"
7694838000171,"GASOLINA COMUM",21,7,2019,"4.179554986"
7694838000171,"GASOLINA COMUM",22,7,2019,"4.18297461"
7694838000171,"GASOLINA COMUM",23,7,2019,"4.185526193"
7694838000171,"GASOLINA COMUM",24,7,2019,"4.12206897"
7694838000171,"GASOLINA COMUM",25,7,2019,"4.092115967"
7694838000171,"GASOLINA COMUM",26,7,2019,"4.054129014"
7694838000171,"GASOLINA COMUM",27,7,2019,"4.053425887"
7694838000171,"GASOLINA COMUM",28,7,2019,"4.049585649"
7694838000171,"GASOLINA COMUM",29,7,2019,"4.052073963"
7716281000122,"GASOLINA COMUM",10,7,2019,"4.689991528"
7716281000122,"GASOLINA COMUM",11,7,2019,"4.689995147"
7716281000122,"GASOLINA COMUM",12,7,2019,"4.689994343"
7716281000122,"GASOLINA COMUM",13,7,2019,"4.689975066"
7716281000122,"GASOLINA COMUM",14,7,2019,"4.689993605"
7716281000122,"GASOLINA COMUM",15,7,2019,"4.689986378"
7716281000122,"GASOLINA COMUM",16,7,2019,"4.690005049"
7716281000122,"GASOLINA COMUM",17,7,2019,"4.689988826"
7716281000122,"GASOLINA COMUM",18,7,2019,"4.689998828"
7716281000122,"GASOLINA COMUM",19,7,2019,"4.689989605"
7716281000122,"GASOLINA COMUM",20,7,2019,"4.689994841"
7716281000122,"GASOLINA COMUM",21,7,2019,"4.689990829"
7716281000122,"GASOLINA COMUM",22,7,2019,"4.689994664"
7716281000122,"GASOLINA COMUM",23,7,2019,"4.630182174"
7716281000122,"GASOLINA COMUM",24,7,2019,"4.590005642"
7716281000122,"GASOLINA COMUM",25,7,2019,"4.589995144"
7716281000122,"GASOLINA COMUM",26,7,2019,"4.590001497"
7716281000122,"GASOLINA COMUM",27,7,2019,"4.589998613"
7716281000122,"GASOLINA COMUM",28,7,2019,"4.589998765"
7716281000122,"GASOLINA COMUM",29,7,2019,"4.590000891"
7724080000177,"GASOLINA COMUM",13,7,2019,"4.694238113"
7724080000177,"GASOLINA COMUM",14,7,2019,"4.606219289"
7724080000177,"GASOLINA COMUM",15,7,2019,"4.606805355"
7724080000177,"GASOLINA COMUM",16,7,2019,"4.642471692"
7724080000177,"GASOLINA COMUM",17,7,2019,"4.614256192"
7724080000177,"GASOLINA COMUM",18,7,2019,"4.608331748"
7724080000177,"GASOLINA COMUM",19,7,2019,"4.622190137"
7724080000177,"GASOLINA COMUM",20,7,2019,"4.598979187"
7724080000177,"GASOLINA COMUM",21,7,2019,"4.598955828"
7724080000177,"GASOLINA COMUM",22,7,2019,"4.607026032"
7724080000177,"GASOLINA COMUM",23,7,2019,"4.599118104"
7724080000177,"GASOLINA COMUM",24,7,2019,"4.572842925"
7724080000177,"GASOLINA COMUM",25,7,2019,"4.557156712"
7724080000177,"GASOLINA COMUM",26,7,2019,"4.548997409"
7724080000177,"GASOLINA COMUM",27,7,2019,"4.554009918"
7724080000177,"GASOLINA COMUM",28,7,2019,"4.549011858"
7724080000177,"GASOLINA COMUM",29,7,2019,"4.548885707"
7727179000122,"GASOLINA COMUM",10,7,2019,"4.650260221"
7727179000122,"GASOLINA COMUM",11,7,2019,"4.650454761"
7727179000122,"GASOLINA COMUM",12,7,2019,"4.650211324"
7727179000122,"GASOLINA COMUM",13,7,2019,"4.649917682"
7727179000122,"GASOLINA COMUM",14,7,2019,"4.650294981"
7727179000122,"GASOLINA COMUM",15,7,2019,"4.650142661"
7727179000122,"GASOLINA COMUM",16,7,2019,"4.650329596"
7727179000122,"GASOLINA COMUM",17,7,2019,"4.6502947"
7727179000122,"GASOLINA COMUM",18,7,2019,"4.650294714"
7727179000122,"GASOLINA COMUM",19,7,2019,"4.650093621"
7727179000122,"GASOLINA COMUM",20,7,2019,"4.650157011"
7727179000122,"GASOLINA COMUM",21,7,2019,"4.633233793"
7727179000122,"GASOLINA COMUM",22,7,2019,"4.549556843"
7727179000122,"GASOLINA COMUM",23,7,2019,"4.551303028"
7727179000122,"GASOLINA COMUM",24,7,2019,"4.549837539"
7727179000122,"GASOLINA COMUM",25,7,2019,"4.549753298"
7727179000122,"GASOLINA COMUM",26,7,2019,"4.549686198"
7727179000122,"GASOLINA COMUM",27,7,2019,"4.549759212"
7727179000122,"GASOLINA COMUM",28,7,2019,"4.550157238"
7727179000122,"GASOLINA COMUM",29,7,2019,"4.549915149"
8036271000109,"GASOLINA COMUM",10,7,2019,"4.500017397"
8036271000109,"GASOLINA COMUM",11,7,2019,"4.500009233"
8036271000109,"GASOLINA COMUM",12,7,2019,"4.500019631"
8036271000109,"GASOLINA COMUM",13,7,2019,"4.50001104"
8036271000109,"GASOLINA COMUM",15,7,2019,"4.500007055"
8036271000109,"GASOLINA COMUM",16,7,2019,"4.500015445"
8036271000109,"GASOLINA COMUM",17,7,2019,"4.499477133"
8036271000109,"GASOLINA COMUM",18,7,2019,"4.456253078"
8036271000109,"GASOLINA COMUM",19,7,2019,"4.451240781"
8036271000109,"GASOLINA COMUM",20,7,2019,"4.449987029"
8036271000109,"GASOLINA COMUM",22,7,2019,"4.449988596"
8036271000109,"GASOLINA COMUM",23,7,2019,"4.44999103"
8036271000109,"GASOLINA COMUM",24,7,2019,"4.449964534"
8036271000109,"GASOLINA COMUM",25,7,2019,"4.449990944"
8036271000109,"GASOLINA COMUM",26,7,2019,"4.45000722"
8036271000109,"GASOLINA COMUM",27,7,2019,"4.44996344"
8036271000109,"GASOLINA COMUM",28,7,2019,"4.449997961"
8036271000109,"GASOLINA COMUM",29,7,2019,"4.449985226"
8187326000181,"GASOLINA COMUM",10,7,2019,"4.460564493"
8187326000181,"GASOLINA COMUM",11,7,2019,"4.471052288"
8187326000181,"GASOLINA COMUM",12,7,2019,"4.458735593"
8187326000181,"GASOLINA COMUM",13,7,2019,"4.44033713"
8187326000181,"GASOLINA COMUM",14,7,2019,"4.452389493"
8187326000181,"GASOLINA COMUM",15,7,2019,"4.470525403"
8187326000181,"GASOLINA COMUM",16,7,2019,"4.456631302"
8187326000181,"GASOLINA COMUM",17,7,2019,"4.46193092"
8187326000181,"GASOLINA COMUM",18,7,2019,"4.465115719"
8187326000181,"GASOLINA COMUM",19,7,2019,"4.467965621"
8187326000181,"GASOLINA COMUM",20,7,2019,"4.467696719"
8187326000181,"GASOLINA COMUM",21,7,2019,"4.455103958"
8187326000181,"GASOLINA COMUM",22,7,2019,"4.463924853"
8187326000181,"GASOLINA COMUM",23,7,2019,"4.457800443"
8187326000181,"GASOLINA COMUM",24,7,2019,"4.469239943"
8187326000181,"GASOLINA COMUM",25,7,2019,"4.476145419"
8187326000181,"GASOLINA COMUM",26,7,2019,"4.47205686"
8187326000181,"GASOLINA COMUM",27,7,2019,"4.454349673"
8187326000181,"GASOLINA COMUM",28,7,2019,"4.465046429"
8187326000181,"GASOLINA COMUM",29,7,2019,"4.461352465"
8418303000130,"GASOLINA COMUM",10,7,2019,"4.631751848"
8418303000130,"GASOLINA COMUM",11,7,2019,"4.567037003"
8418303000130,"GASOLINA COMUM",12,7,2019,"4.518469631"
8418303000130,"GASOLINA COMUM",13,7,2019,"4.507356311"
8418303000130,"GASOLINA COMUM",14,7,2019,"4.45770694"
8418303000130,"GASOLINA COMUM",15,7,2019,"4.508528061"
8418303000130,"GASOLINA COMUM",16,7,2019,"4.384026241"
8418303000130,"GASOLINA COMUM",17,7,2019,"4.352814103"
8418303000130,"GASOLINA COMUM",18,7,2019,"4.426255487"
8418303000130,"GASOLINA COMUM",19,7,2019,"4.430463895"
8418303000130,"GASOLINA COMUM",20,7,2019,"4.427567085"
8418303000130,"GASOLINA COMUM",21,7,2019,"4.39032862"
8418303000130,"GASOLINA COMUM",22,7,2019,"4.438638741"
8418303000130,"GASOLINA COMUM",23,7,2019,"4.422212645"
